-97,615,-736
-108,615,-736
-140,615,-736
-50,615,-736
-65,615,-736
-77,615,-736
-82,615,-736
-137,615,-736
-158,615,-736
-111,615,-736
-115,615,-736
-130,615,-736
-40,615,-736
-46,615,-736
-38,615,-736
6,615,-736
-53,615,-736
-46,615,-736
-38,615,-736
14,615,-736
39,615,-736
35,615,-736
43,615,-736
75,615,-736
92,615,-736
62,615,-736
43,615,-736
-15,615,-736
13,615,-736
4,615,-736
2,615,-736
66,615,-736
49,615,-736
15,615,-736
-14,615,-736
-60,615,-736
-49,615,-736
8,615,-736
-4,615,-736
29,615,-736
9,615,-736
29,615,-736
11,615,-736
45,615,-736
45,615,-736
86,615,-736
102,615,-736
120,615,-736
104,615,-736
45,615,-736
66,615,-736
65,615,-736
58,615,-736
29,615,-736
5,615,-736
37,615,-736
68,615,-736
116,615,-736
214,615,-736
148,615,-736
187,615,-736
164,615,-736
178,615,-736
136,615,-736
143,615,-736
117,615,-736
70,615,-736
10,615,-736
155,615,-736
158,615,-736
178,615,-736
167,615,-736
88,615,-736
125,615,-736
119,615,-736
97,615,-736
69,615,-736
-11,615,-736
-104,615,-736
-66,615,-736
-100,615,-736
-41,615,-736
122,615,-736
181,615,-736
205,615,-736
151,615,-736
127,615,-736
85,615,-736
7,615,-736
-11,615,-736
20,615,-736
36,615,-736
3,615,-736
44,615,-736
90,615,-736
168,615,-736
172,615,-736
164,615,-736
85,615,-736
68,615,-736
99,615,-736
95,615,-736
95,615,-736
99,615,-736
53,615,-736
81,615,-736
67,615,-736
25,615,-736
71,615,-736
51,615,-736
68,615,-736
61,615,-736
55,615,-736
67,615,-736
59,615,-736
44,615,-736
75,615,-736
85,615,-736
64,615,-736
-41,615,-736
6,615,-736
-24,615,-736
-2,615,-736
-18,615,-736
-5,615,-736
4,615,-736
6,615,-736
14,615,-736
14,615,-736
4,615,-736
29,615,-736
66,615,-736
14,615,-736
48,615,-736
47,615,-736
57,615,-736
58,615,-736
24,615,-736
19,615,-736
59,615,-736
41,615,-736
-15,615,-736
-51,615,-736
-58,615,-736
-67,615,-736
-80,615,-736
-75,615,-736
-66,615,-736
-62,615,-736
8,615,-736
-19,615,-736
8,615,-736
-70,615,-736
-50,615,-736
-154,615,-736
-196,615,-736
-192,615,-736
-152,615,-736
-157,615,-736
-68,615,-736
-56,615,-736
5,615,-736
68,615,-736
62,615,-736
82,615,-736
-135,615,-736
-96,615,-736
-323,615,-736
-158,615,-736
-120,615,-736
-21,615,-736
14,615,-736
28,615,-736
95,615,-736
170,615,-736
200,615,-736
177,615,-736
106,615,-736
4,615,-736
-10,615,-736
-1,615,-736
39,615,-736
22,615,-736
45,615,-736
-85,615,-736
12,615,-736
14,615,-736
-11,615,-736
37,615,-736
113,615,-736
82,615,-736
-23,615,-736
21,615,-736
47,615,-736
-26,615,-736
-26,615,-736
-55,615,-736
11,615,-736
-14,615,-736
-30,615,-736
-88,615,-736
-86,615,-736
-20,615,-736
18,615,-736
-51,615,-736
-10,615,-736
-46,615,-736
-34,615,-736
-66,615,-736
-43,615,-736
-90,615,-736
-66,615,-736
-54,615,-736
-36,615,-736
8,615,-736
11,615,-736
33,615,-736
14,615,-736
19,615,-736
9,615,-736
13,615,-736
8,615,-736
-26,615,-736
-21,615,-736
26,615,-736
5,615,-736
-35,615,-736
-2,615,-736
1,615,-736
-6,615,-736
-15,615,-736
-37,615,-736
9,615,-736
-62,615,-736
7,615,-736
-23,615,-736
-31,615,-736
-37,615,-736
-93,615,-736
-14,615,-736
-5,615,-736
-30,615,-736
-39,615,-736
-42,615,-736
-44,615,-736
-16,615,-736
-12,615,-736
-36,615,-736
-24,615,-736
-40,615,-736
-18,615,-736
-52,615,-736
-62,615,-736
-28,615,-736
-12,615,-736
-55,615,-736
19,615,-736
-54,615,-736
-21,615,-736
13,615,-736
-10,615,-736
-62,615,-736
-40,615,-736
-30,615,-736
-66,615,-736
-34,615,-736
-59,615,-736
-60,615,-736
-59,615,-736
-73,615,-736
-43,615,-736
-35,615,-736
-41,615,-736
-53,615,-736
-36,615,-736
-21,615,-736
-28,615,-736
1,615,-736
35,615,-736
3,615,-736
-1,615,-736
-9,615,-736
-19,615,-736
17,615,-736
-52,615,-736
-77,615,-736
-111,615,-736
-39,615,-736
48,615,-736
37,615,-736
34,615,-736
18,615,-736
18,615,-736
-17,615,-736
-10,615,-736
11,615,-736
9,615,-736
-52,615,-736
-43,615,-736
-99,615,-736
-64,615,-736
-58,615,-736
-54,615,-736
-2,615,-736
-57,615,-736
-13,615,-736
-80,615,-736
-21,615,-736
30,615,-736
-6,615,-736
-5,615,-736
9,615,-736
0,615,-736
-13,615,-736
6,615,-736
-10,615,-736
-23,615,-736
29,615,-736
-13,615,-736
-1,615,-736
3,615,-736
21,615,-736
-10,615,-736
47,615,-736
3,615,-736
1,615,-736
40,615,-736
-11,615,-736
14,615,-736
-6,615,-736
32,615,-736
28,615,-736
115,615,-736
111,615,-736
95,615,-736
93,615,-736
19,615,-736
57,615,-736
64,615,-736
25,615,-736
20,615,-736
-49,615,-736
-85,615,-736
-88,615,-736
-16,615,-736
36,615,-736
138,615,-736
212,615,-736
124,615,-736
140,615,-736
103,615,-736
95,615,-736
63,615,-736
-3,615,-736
-40,615,-736
-9,615,-736
3,615,-736
-90,615,-736
58,615,-736
110,615,-736
106,615,-736
115,615,-736
57,615,-736
60,615,-736
10,615,-736
-8,615,-736
-41,615,-736
-126,615,-736
-88,615,-736
-91,615,-736
35,615,-736
93,615,-736
87,615,-736
19,615,-736
0,615,-736
-14,615,-736
-5,615,-736
-65,615,-736
-107,615,-736
-83,615,-736
-20,615,-736
-25,615,-736
-7,615,-736
-11,615,-736
0,615,-736
0,615,-736
-5,615,-736
-62,615,-736
1,615,-736
-46,615,-736
-38,615,-736
-18,615,-736
-6,615,-736
-46,615,-736
25,615,-736
75,615,-736
59,615,-736
52,615,-736
28,615,-736
12,615,-736
52,615,-736
40,615,-736
37,615,-736
23,615,-736
12,615,-736
38,615,-736
17,615,-736
-11,615,-736
48,615,-736
-5,615,-736
-16,615,-736
23,615,-736
7,615,-736
0,615,-736
24,615,-736
-7,615,-736
-18,615,-736
-28,615,-736
-58,615,-736
-92,615,-736
-28,615,-736
-51,615,-736
-56,615,-736
-69,615,-736
-30,615,-736
-15,615,-736
-11,615,-736
-42,615,-736
-44,615,-736
-102,615,-736
-73,615,-736
-71,615,-736
-81,615,-736
-66,615,-736
-38,615,-736
-28,615,-736
-7,615,-736
-2,615,-736
-2,615,-736
96,615,-736
40,615,-736
14,615,-736
-124,615,-736
-135,615,-736
-120,615,-736
-86,615,-736
-75,615,-736
-75,615,-736
-53,615,-736
-7,615,-736
77,615,-736
131,615,-736
20,615,-736
-75,615,-736
-144,615,-736
-286,615,-736
-87,615,-736
-67,615,-736
-59,615,-736
-26,615,-736
-70,615,-736
79,615,-736
122,615,-736
125,615,-736
114,615,-736
137,615,-736
47,615,-736
-31,615,-736
-44,615,-736
-61,615,-736
-57,615,-736
-9,615,-736
20,615,-736
-37,615,-736
-54,615,-736
-62,615,-736
31,615,-736
90,615,-736
32,615,-736
-18,615,-736
19,615,-736
6,615,-736
2,615,-736
-6,615,-736
-16,615,-736
-21,615,-736
-1,615,-736
-9,615,-736
-74,615,-736
-117,615,-736
-146,615,-736
-93,615,-736
-72,615,-736
-77,615,-736
-105,615,-736
-128,615,-736
-44,615,-736
-81,615,-736
-76,615,-736
-124,615,-736
-171,615,-736
-174,615,-736
-137,615,-736
-87,615,-736
-87,615,-736
-73,615,-736
-74,615,-736
-65,615,-736
-55,615,-736
-61,615,-736
-73,615,-736
-70,615,-736
-119,615,-736
-120,615,-736
-122,615,-736
-116,615,-736
-125,615,-736
-182,615,-736
-155,615,-736
-119,615,-736
-94,615,-736
-125,615,-736
-119,615,-736
-143,615,-736
-124,615,-736
-79,615,-736
-27,615,-736
-51,615,-736
-37,615,-736
-9,615,-736
-61,615,-736
-48,615,-736
-35,615,-736
-69,615,-736
-85,615,-736
-49,615,-736
-39,615,-736
-35,615,-736
-39,615,-736
-85,615,-736
-41,615,-736
-98,615,-736
-7,615,-736
-5,615,-736
-43,615,-736
-7,615,-736
-43,615,-736
-14,615,-736
-66,615,-736
2,615,-736
-20,615,-736
-63,615,-736
3,615,-736
-26,615,-736
-18,615,-736
-52,615,-736
-43,615,-736
-84,615,-736
-95,615,-736
-88,615,-736
-12,615,-736
-64,615,-736
-93,615,-736
-86,615,-736
-84,615,-736
-58,615,-736
-5,615,-736
-16,615,-736
13,615,-736
-43,615,-736
-7,615,-736
-61,615,-736
-40,615,-736
-47,615,-736
-70,615,-736
-57,615,-736
-106,615,-736
-84,615,-736
-53,615,-736
-25,615,-736
-23,615,-736
1,615,-736
-26,615,-736
-22,615,-736
-19,615,-736
11,615,-736
4,615,-736
-24,615,-736
50,615,-736
20,615,-736
-4,615,-736
9,615,-736
7,615,-736
-5,615,-736
25,615,-736
-16,615,-736
-83,615,-736
-75,615,-736
-51,615,-736
-72,615,-736
-54,615,-736
-22,615,-736
-63,615,-736
-73,615,-736
-131,615,-736
-102,615,-736
-103,615,-736
-103,615,-736
-53,615,-736
-56,615,-736
-85,615,-736
-93,615,-736
-83,615,-736
-26,615,-736
-53,615,-736
-23,615,-736
-14,615,-736
26,615,-736
-11,615,-736
-55,615,-736
21,615,-736
91,615,-736
126,615,-736
123,615,-736
89,615,-736
108,615,-736
88,615,-736
78,615,-736
67,615,-736
105,615,-736
75,615,-736
15,615,-736
13,615,-736
110,615,-736
160,615,-736
194,615,-736
140,615,-736
170,615,-736
137,615,-736
118,615,-736
55,615,-736
-73,615,-736
-45,615,-736
-127,615,-736
-19,615,-736
121,615,-736
97,615,-736
111,615,-736
143,615,-736
109,615,-736
113,615,-736
74,615,-736
0,615,-736
-25,615,-736
-58,615,-736
-30,615,-736
-19,615,-736
-8,615,-736
110,615,-736
137,615,-736
163,615,-736
127,615,-736
10,615,-736
29,615,-736
35,615,-736
36,615,-736
-92,615,-736
-48,615,-736
-1,615,-736
70,615,-736
35,615,-736
153,615,-736
111,615,-736
73,615,-736
53,615,-736
80,615,-736
25,615,-736
21,615,-736
37,615,-736
25,615,-736
24,615,-736
53,615,-736
18,615,-736
-5,615,-736
-19,615,-736
1,615,-736
-27,615,-736
-16,615,-736
-27,615,-736
-89,615,-736
-90,615,-736
-87,615,-736
-33,615,-736
-58,615,-736
-39,615,-736
25,615,-736
5,615,-736
12,615,-736
13,615,-736
10,615,-736
7,615,-736
11,615,-736
-13,615,-736
-39,615,-736
-38,615,-736
-59,615,-736
40,615,-736
37,615,-736
35,615,-736
31,615,-736
37,615,-736
19,615,-736
6,615,-736
-87,615,-736
-83,615,-736
-92,615,-736
-99,615,-736
-152,615,-736
-149,615,-736
-154,615,-736
-132,615,-736
-167,615,-736
-176,615,-736
-170,615,-736
-160,615,-736
-159,615,-736
-99,615,-736
-91,615,-736
-84,615,-736
-124,615,-736
-177,615,-736
-185,615,-736
-187,615,-736
-165,615,-736
-141,615,-736
-157,615,-736
-79,615,-736
-26,615,-736
53,615,-736
15,615,-736
15,615,-736
-22,615,-736
-70,615,-736
-200,615,-736
-72,615,-736
-94,615,-736
-14,615,-736
101,615,-736
117,615,-736
149,615,-736
224,615,-736
186,615,-736
183,615,-736
40,615,-736
38,615,-736
16,615,-736
13,615,-736
-11,615,-736
50,615,-736
70,615,-736
17,615,-736
32,615,-736
31,615,-736
-5,615,-736
17,615,-736
114,615,-736
175,615,-736
129,615,-736
120,615,-736
81,615,-736
101,615,-736
105,615,-736
42,615,-736
95,615,-736
71,615,-736
107,615,-736
103,615,-736
71,615,-736
33,615,-736
5,615,-736
-7,615,-736
-23,615,-736
-165,615,-736
-143,615,-736
-121,615,-736
-137,615,-736
-128,615,-736
-136,615,-736
-119,615,-736
-81,615,-736
-26,615,-736
29,615,-736
5,615,-736
-10,615,-736
-44,615,-736
-11,615,-736
-61,615,-736
-14,615,-736
-32,615,-736
-61,615,-736
-47,615,-736
-39,615,-736
-50,615,-736
-36,615,-736
-60,615,-736
-58,615,-736
-22,615,-736
-57,615,-736
-20,615,-736
-19,615,-736
17,615,-736
-17,615,-736
-9,615,-736
-5,615,-736
14,615,-736
-1,615,-736
-15,615,-736
37,615,-736
40,615,-736
-28,615,-736
41,615,-736
-51,615,-736
-13,615,-736
46,615,-736
-27,615,-736
-23,615,-736
-101,615,-736
-101,615,-736
-70,615,-736
-5,615,-736
39,615,-736
-9,615,-736
31,615,-736
27,615,-736
36,615,-736
20,615,-736
55,615,-736
8,615,-736
47,615,-736
19,615,-736
-3,615,-736
-18,615,-736
-5,615,-736
17,615,-736
-17,615,-736
22,615,-736
27,615,-736
28,615,-736
33,615,-736
-25,615,-736
-58,615,-736
-19,615,-736
-18,615,-736
-24,615,-736
-46,615,-736
19,615,-736
-11,615,-736
35,615,-736
-16,615,-736
-23,615,-736
69,615,-736
-23,615,-736
-10,615,-736
4,615,-736
75,615,-736
8,615,-736
45,615,-736
115,615,-736
88,615,-736
63,615,-736
118,615,-736
122,615,-736
155,615,-736
104,615,-736
82,615,-736
33,615,-736
23,615,-736
14,615,-736
-1,615,-736
-41,615,-736
-30,615,-736
9,615,-736
-26,615,-736
-1,615,-736
53,615,-736
8,615,-736
-8,615,-736
34,615,-736
10,615,-736
-20,615,-736
-38,615,-736
-64,615,-736
-57,615,-736
-36,615,-736
-46,615,-736
-61,615,-736
-24,615,-736
-17,615,-736
-2,615,-736
-26,615,-736
-51,615,-736
-30,615,-736
-62,615,-736
-33,615,-736
-49,615,-736
-45,615,-736
-23,615,-736
-42,615,-736
-13,615,-736
-4,615,-736
55,615,-736
63,615,-736
74,615,-736
67,615,-736
48,615,-736
29,615,-736
36,615,-736
33,615,-736
24,615,-736
27,615,-736
12,615,-736
53,615,-736
148,615,-736
198,615,-736
164,615,-736
205,615,-736
168,615,-736
181,615,-736
137,615,-736
132,615,-736
95,615,-736
27,615,-736
3,615,-736
79,615,-736
62,615,-736
131,615,-736
143,615,-736
135,615,-736
106,615,-736
110,615,-736
38,615,-736
46,615,-736
-12,615,-736
-18,615,-736
9,615,-736
48,615,-736
100,615,-736
126,615,-736
88,615,-736
70,615,-736
92,615,-736
73,615,-736
-10,615,-736
-28,615,-736
-39,615,-736
-109,615,-736
-38,615,-736
-1,615,-736
-5,615,-736
20,615,-736
7,615,-736
13,615,-736
54,615,-736
38,615,-736
43,615,-736
-29,615,-736
-18,615,-736
-18,615,-736
4,615,-736
6,615,-736
25,615,-736
61,615,-736
62,615,-736
72,615,-736
-2,615,-736
-18,615,-736
-5,615,-736
-29,615,-736
-67,615,-736
-72,615,-736
-101,615,-736
-96,615,-736
11,615,-736
33,615,-736
19,615,-736
8,615,-736
-5,615,-736
-1,615,-736
19,615,-736
-5,615,-736
-9,615,-736
-30,615,-736
-12,615,-736
26,615,-736
5,615,-736
-19,615,-736
-13,615,-736
8,615,-736
24,615,-736
15,615,-736
-4,615,-736
-61,615,-736
-61,615,-736
-48,615,-736
-30,615,-736
-69,615,-736
-77,615,-736
-50,615,-736
-41,615,-736
-50,615,-736
-39,615,-736
-53,615,-736
-67,615,-736
-32,615,-736
-26,615,-736
-45,615,-736
-63,615,-736
-86,615,-736
-78,615,-736
-75,615,-736
-83,615,-736
-118,615,-736
-79,615,-736
-87,615,-736
-92,615,-736
-91,615,-736
-43,615,-736
-43,615,-736
-42,615,-736
-36,615,-736
-113,615,-736
-196,615,-736
-61,615,-736
-62,615,-736
7,615,-736
-30,615,-736
-2,615,-736
25,615,-736
36,615,-736
4,615,-736
-33,615,-736
-51,615,-736
10,615,-736
-130,615,-736
-111,615,-736
-121,615,-736
-96,615,-736
-1,615,-736
-57,615,-736
-66,615,-736
-60,615,-736
-27,615,-736
40,615,-736
16,615,-736
-3,615,-736
-56,615,-736
-30,615,-736
-47,615,-736
-35,615,-736
-41,615,-736
-2,615,-736
6,615,-736
30,615,-736
30,615,-736
25,615,-736
55,615,-736
28,615,-736
-14,615,-736
-7,615,-736
-38,615,-736
-41,615,-736
-7,615,-736
31,615,-736
-50,615,-736
14,615,-736
16,615,-736
26,615,-736
21,615,-736
74,615,-736
64,615,-736
79,615,-736
63,615,-736
75,615,-736
69,615,-736
63,615,-736
56,615,-736
63,615,-736
29,615,-736
6,615,-736
18,615,-736
36,615,-736
19,615,-736
-5,615,-736
-22,615,-736
8,615,-736
-80,615,-736
-131,615,-736
-203,615,-736
-199,615,-736
-224,615,-736
-213,615,-736
-209,615,-736
-145,615,-736
-197,615,-736
-179,615,-736
-190,615,-736
-173,615,-736
-199,615,-736
-215,615,-736
-218,615,-736
-197,615,-736
-179,615,-736
-177,615,-736
-136,615,-736
-88,615,-736
-52,615,-736
-42,615,-736
-44,615,-736
-41,615,-736
-45,615,-736
-66,615,-736
-78,615,-736
-84,615,-736
-92,615,-736
-171,615,-736
-91,615,-736
0,615,-736
-26,615,-736
-28,615,-736
-47,615,-736
-23,615,-736
-30,615,-736
-11,615,-736
-37,615,-736
-13,615,-736
-9,615,-736
-19,615,-736
-41,615,-736
24,615,-736
148,615,-736
146,615,-736
115,615,-736
116,615,-736
31,615,-736
-20,615,-736
-87,615,-736
-128,615,-736
-147,615,-736
-213,615,-736
-249,615,-736
-274,615,-736
-278,615,-736
-253,615,-736
-252,615,-736
-268,615,-736
-274,615,-736
-254,615,-736
-277,615,-736
-376,615,-736
-393,615,-736
-368,615,-736
-304,615,-736
-217,615,-736
-82,615,-736
-55,615,-736
-39,615,-736
47,615,-736
45,615,-736
87,615,-736
200,615,-736
150,615,-736
177,615,-736
179,615,-736
255,615,-736
345,615,-736
311,615,-736
327,615,-736
301,615,-736
316,615,-736
345,615,-736
390,615,-736
422,615,-736
413,615,-736
437,615,-736
465,615,-736
374,615,-736
248,615,-736
135,615,-736
132,615,-736
88,615,-736
109,615,-736
130,615,-736
127,615,-736
141,615,-736
156,615,-736
127,615,-736
220,615,-736
209,615,-736
186,615,-736
82,615,-736
100,615,-736
106,615,-736
125,615,-736
96,615,-736
138,615,-736
108,615,-736
135,615,-736
110,615,-736
145,615,-736
198,615,-736
224,615,-736
204,615,-736
207,615,-736
194,615,-736
183,615,-736
122,615,-736
-15,615,-736
-20,615,-736
-57,615,-736
-128,615,-736
-154,615,-736
-202,615,-736
-59,615,-736
-74,615,-736
-94,615,-736
-112,615,-736
-127,615,-736
-72,615,-736
-76,615,-736
-84,615,-736
-71,615,-736
-93,615,-736
27,615,-736
126,615,-736
245,615,-736
349,615,-736
350,615,-736
356,615,-736
325,615,-736
347,615,-736
280,615,-736
266,615,-736
222,615,-736
201,615,-736
177,615,-736
151,615,-736
141,615,-736
121,615,-736
76,615,-736
102,615,-736
115,615,-736
102,615,-736
98,615,-736
103,615,-736
81,615,-736
94,615,-736
81,615,-736
84,615,-736
67,615,-736
109,615,-736
109,615,-736
120,615,-736
137,615,-736
110,615,-736
145,615,-736
101,615,-736
108,615,-736
126,615,-736
116,615,-736
120,615,-736
141,615,-736
136,615,-736
154,615,-736
139,615,-736
136,615,-736
156,615,-736
164,615,-736
175,615,-736
162,615,-736
162,615,-736
154,615,-736
145,615,-736
112,615,-736
93,615,-736
108,615,-736
96,615,-736
92,615,-736
86,615,-736
105,615,-736
121,615,-736
112,615,-736
118,615,-736
73,615,-736
16,615,-736
-10,615,-736
-74,615,-736
-100,615,-736
-67,615,-736
-71,615,-736
-79,615,-736
-73,615,-736
-50,615,-736
-36,615,-736
-21,615,-736
-19,615,-736
-3,615,-736
23,615,-736
-52,615,-736
-71,615,-736
-78,615,-736
-50,615,-736
-21,615,-736
-21,615,-736
-7,615,-736
7,615,-736
24,615,-736
24,615,-736
7,615,-736
-17,615,-736
-44,615,-736
3,615,-736
-11,615,-736
-33,615,-736
16,615,-736
6,615,-736
71,615,-736
103,615,-736
113,615,-736
147,615,-736
74,615,-736
-34,615,-736
-79,615,-736
-42,615,-736
-54,615,-736
-46,615,-736
-28,615,-736
4,615,-736
31,615,-736
102,615,-736
130,615,-736
100,615,-736
80,615,-736
86,615,-736
114,615,-736
89,615,-736
71,615,-736
50,615,-736
47,615,-736
78,615,-736
116,615,-736
69,615,-736
91,615,-736
101,615,-736
48,615,-736
-37,615,-736
-76,615,-736
-65,615,-736
-55,615,-736
-58,615,-736
-57,615,-736
-39,615,-736
-38,615,-736
-40,615,-736
-61,615,-736
-19,615,-736
16,615,-736
11,615,-736
51,615,-736
11,615,-736
30,615,-736
55,615,-736
44,615,-736
31,615,-736
20,615,-736
13,615,-736
30,615,-736
58,615,-736
64,615,-736
56,615,-736
81,615,-736
108,615,-736
97,615,-736
113,615,-736
85,615,-736
85,615,-736
87,615,-736
98,615,-736
73,615,-736
53,615,-736
11,615,-736
-14,615,-736
-68,615,-736
-43,615,-736
14,615,-736
-30,615,-736
-95,615,-736
-84,615,-736
-44,615,-736
-18,615,-736
-29,615,-736
-10,615,-736
60,615,-736
47,615,-736
30,615,-736
27,615,-736
20,615,-736
23,615,-736
42,615,-736
25,615,-736
32,615,-736
49,615,-736
48,615,-736
76,615,-736
79,615,-736
108,615,-736
102,615,-736
124,615,-736
87,615,-736
96,615,-736
82,615,-736
90,615,-736
109,615,-736
83,615,-736
138,615,-736
127,615,-736
104,615,-736
83,615,-736
54,615,-736
-21,615,-736
-20,615,-736
23,615,-736
12,615,-736
0,615,-736
18,615,-736
3,615,-736
-6,615,-736
32,615,-736
-41,615,-736
-9,615,-736
-33,615,-736
-80,615,-736
-60,615,-736
-22,615,-736
-5,615,-736
-34,615,-736
-13,615,-736
-13,615,-736
-38,615,-736
31,615,-736
-5,615,-736
34,615,-736
29,615,-736
6,615,-736
8,615,-736
7,615,-736
7,615,-736
15,615,-736
37,615,-736
50,615,-736
62,615,-736
60,615,-736
29,615,-736
-21,615,-736
-73,615,-736
-73,615,-736
-81,615,-736
-68,615,-736
-84,615,-736
-54,615,-736
-59,615,-736
-89,615,-736
-61,615,-736
-10,615,-736
6,615,-736
23,615,-736
54,615,-736
25,615,-736
7,615,-736
25,615,-736
39,615,-736
52,615,-736
35,615,-736
70,615,-736
55,615,-736
52,615,-736
17,615,-736
15,615,-736
26,615,-736
33,615,-736
20,615,-736
-14,615,-736
1,615,-736
-44,615,-736
-50,615,-736
-80,615,-736
-87,615,-736
-107,615,-736
-17,615,-736
71,615,-736
102,615,-736
116,615,-736
90,615,-736
105,615,-736
74,615,-736
3,615,-736
-28,615,-736
-67,615,-736
-76,615,-736
-8,615,-736
-16,615,-736
100,615,-736
178,615,-736
140,615,-736
119,615,-736
59,615,-736
82,615,-736
41,615,-736
38,615,-736
1,615,-736
-18,615,-736
24,615,-736
-11,615,-736
54,615,-736
132,615,-736
120,615,-736
122,615,-736
85,615,-736
75,615,-736
70,615,-736
26,615,-736
38,615,-736
3,615,-736
-33,615,-736
-5,615,-736
43,615,-736
75,615,-736
87,615,-736
82,615,-736
61,615,-736
42,615,-736
31,615,-736
56,615,-736
54,615,-736
19,615,-736
60,615,-736
11,615,-736
41,619,-742
48,619,-742
56,619,-742
64,619,-742
37,619,-742
37,619,-742
62,619,-742
90,619,-742
40,619,-742
30,619,-742
49,619,-742
31,619,-742
21,619,-742
47,619,-742
34,619,-742
44,619,-742
45,619,-742
21,619,-742
39,619,-742
51,619,-742
42,619,-742
38,619,-742
15,619,-742
37,619,-742
34,619,-742
30,619,-742
-22,619,-742
11,619,-742
28,619,-742
-20,619,-742
18,619,-742
-20,619,-742
-5,619,-742
-6,619,-742
-64,619,-742
-72,619,-742
-102,619,-742
-136,619,-742
-133,619,-742
-149,619,-742
-98,619,-742
-107,619,-742
-29,619,-742
-79,619,-742
-36,619,-742
-15,619,-742
-52,619,-742
-85,619,-742
-143,619,-742
-200,619,-742
-139,619,-742
-166,619,-742
-93,619,-742
-74,619,-742
-78,619,-742
69,619,-742
43,619,-742
108,619,-742
61,619,-742
-98,619,-742
-268,619,-742
-336,619,-742
-205,619,-742
-106,619,-742
-99,619,-742
-36,619,-742
-30,619,-742
-35,619,-742
74,619,-742
106,619,-742
25,619,-742
-57,619,-742
-95,619,-742
-109,619,-742
-59,619,-742
-67,619,-742
-116,619,-742
-74,619,-742
-28,619,-742
-27,619,-742
-48,619,-742
-23,619,-742
11,619,-742
-16,619,-742
-4,619,-742
60,619,-742
11,619,-742
29,619,-742
12,619,-742
36,619,-742
38,619,-742
58,619,-742
29,619,-742
29,619,-742
47,619,-742
34,619,-742
63,619,-742
56,619,-742
38,619,-742
57,619,-742
55,619,-742
7,619,-742
40,619,-742
41,619,-742
37,619,-742
31,619,-742
23,619,-742
26,619,-742
14,619,-742
-23,619,-742
-68,619,-742
-45,619,-742
-48,619,-742
-80,619,-742
-101,619,-742
-97,619,-742
-82,619,-742
-61,619,-742
-18,619,-742
34,619,-742
107,619,-742
104,619,-742
